time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625307000,32838.24,33012.81,32800,32934.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.453169,0.9371471500000867,64.92780571912743
1625307300,32948.62,32962.4,32849.78,32887.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.574048,0.9447512500000868,61.03517272784773
1625307600,32891.76,32957.14,32891.76,32941.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.93123,0.9665527500000867,63.7340355612653
1625307900,32942.09,32984.23,32900.79,32965.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.279182,0.9559581500000865,64.88694907270309
1625308200,32967.55,33013.61,32917.51,32943.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.793219,0.9246575500000865,62.899318969510496
1625308500,32943.33,32943.33,32867.75,32900.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.432543,0.9433281000000864,59.13471225210283
1625308800,32911.26,32998.35,32905.18,32995.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246338,0.8922390500000865,64.28039479657667
1625309100,32975.17,32975.17,32814.19,32814.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.212985,0.8877119500000866,51.01667054877477
1625309400,32829.76,32902.41,32799.91,32894.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.612549,0.8802839500000866,55.39985477518201
1625309700,32884.35,32884.35,32812.21,32823.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.453072,0.8949416000000866,51.03580079472886
1625310000,32827.52,32920.96,32701.67,32726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.766502,0.8731239000000866,45.73725645445936
1625310300,32726,32800,32700.14,32787.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099434,0.8544800000000865,49.33757158201601
1625310600,32784.66,32810.5,32770.75,32810.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084043,0.8297742000000866,50.63324460659064
1625310900,32833.31,32866,32712.77,32712.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.541176,0.8451506500000866,45.2682686985439
1625311200,32733.11,32765.71,32700,32736.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23132,0.8305467500000866,46.75122024558808
